shipment_id,entry_no,hs_code,product_desc,supplier,country_origin,country_destination,declared_value_usd,invoice_value_usd,weight_kg,volume_m3,broker,port_of_entry,entry_date,accepted_date,release_date,duty_amount_usd,tax_amount_usd,broker_fee_usd,incoterm,license_required,license_obtained,fta_claimed,restricted_party_pass,container_number,slow_clearance
SHIP002392,22EMKIM484953,737244,STEEL BARS,Industrial Supply Co,THAILAND,TANZANIA,73455.71,76422.4,593.21,15.19,KUEHNE NAGEL,MOMBASA,2026-08-10 23:35:56,2026-08-11 01:35:56,2026-08-12 05:35:56,17068.55,14483.88,259.38,CFR,N,N,SADC,Y,AMZN276873,N
SHIP002393,22EMKIM400160,842581,CONVEYOR BELT,PlastiPack Ltd,ZAMBIA,NIGERIA,91710.38,94960.32,3554.48,1.76,DHL GLOBAL FORWARDING,TEMA,2026-02-10 23:35:56,2026-02-11 02:35:56,2026-02-10 23:35:56,8603.9,16050.28,268.09,EXW,N,N,EAC,Y,AMZN869929,N
SHIP002394,22EMKIM426784,841527,CONVEYOR BELT,AutoParts International,VIETNAM,UGANDA,93706.15,96582.1,316.55,8.25,DHL GLOBAL FORWARDING,CASABLANCA,2026-03-08 23:35:56,2026-03-09 01:35:56,2026-03-11 22:35:56,5635.59,15894.68,194.9,CFR,N,N,COMESA,Y,AMZN363477,Y
SHIP002395,22EMKIM481185,855584,SOLAR PANEL,AutoParts International,NIGERIA,KENYA,78990.28,79514.42,1604.11,18.45,DHL GLOBAL FORWARDING,DURBAN,2026-08-06 23:35:56,2026-08-07 00:35:56,2026-08-08 06:35:56,7859.02,13895.89,290.94,CFR,N,N,AFCFTA,Y,AMZN479190,N
SHIP002396,22EMKIM450408,876882,BATTERY,PharmaLife Sciences,CHINA,SOUTH AFRICA,38758.56,37899.28,556.75,11.18,DHL GLOBAL FORWARDING,CASABLANCA,2026-06-05 23:35:56,2026-06-06 00:35:56,2026-06-09 20:35:56,5838.21,7135.48,284.76,DAP,N,N,SADC,Y,AMZN814840,Y
SHIP002397,22EMKIM436309,739983,STEEL BARS,AutoParts International,ETHIOPIA,UGANDA,113176.39,116357.14,4422.13,13.36,DHL GLOBAL FORWARDING,ALEXANDRIA,2026-05-15 23:35:56,2026-05-16 03:35:56,2026-05-18 00:35:56,26239.4,22306.53,216.1,CFR,N,N,COMESA,Y,AMZN643197,Y
SHIP002398,22EMKIM477168,878266,ENGINE COMPONENT,ElectroTech Manufacturing,INDIA,NIGERIA,83324.08,107838.84,1760.89,18.78,KUEHNE NAGEL,LAGOS,2026-07-24 23:35:56,2026-07-25 03:35:56,2026-07-29 06:35:56,17419.97,16119.05,262.67,EXW,N,N,NONE,Y,AMZN846756,Y
SHIP002399,22EMKIM444251,872070,MOTOR VEHICLE PARTS,MetalWorks Foundry,GERMANY,KENYA,108706.68,154098.24,4058.17,9.26,DHL GLOBAL FORWARDING,CASABLANCA,2026-05-28 23:35:56,2026-05-29 00:35:56,2026-05-30 08:35:56,19091.03,20447.63,199.75,CIF,N,N,NONE,N,AMZN349875,N
SHIP002400,22EMKIM451844,876103,BRAKE SYSTEM,ElectroTech Manufacturing,SENEGAL,SOUTH AFRICA,97690.71,96054.22,2241.94,8.97,KUEHNE NAGEL,ABIDJAN,2025-10-13 23:35:56,2025-10-14 01:35:56,2025-10-14 13:35:56,22932.32,19299.68,267.17,CIF,N,N,NONE,Y,AMZN782669,N
SHIP002401,22EMKIM419700,399063,PLASTIC SHEETS,AutoParts International,THAILAND,UGANDA,79414.74,76558.86,177.41,6.18,KUEHNE NAGEL,MOMBASA,2026-03-22 23:35:56,2026-03-23 03:35:56,2026-03-24 20:35:56,4695.1,13457.57,162.38,FOB,N,N,AFCFTA,Y,AMZN764687,N
SHIP002402,22EMKIM453359,304704,LAB REAGENTS,PharmaLife Sciences,CHINA,SOUTH AFRICA,56253.81,74731.39,2833.51,12.83,KUEHNE NAGEL,ABIDJAN,2026-04-10 23:35:56,2026-04-11 00:35:56,2026-04-11 03:35:56,6905.57,10105.5,185.98,DAP,N,N,AFCFTA,Y,AMZN297891,N
SHIP002403,22EMKIM440843,702161,MIRRORS,PlastiPack Ltd,RWANDA,NIGERIA,127876.13,125512.9,957.55,17.08,KUEHNE NAGEL,NAIROBI,2026-03-31 23:35:56,2026-04-01 02:35:56,2026-04-01 15:35:56,8444.56,21811.31,254.44,DAP,N,N,COMESA,Y,AMZN709790,N
SHIP002404,22EMKIM446692,947453,FURNITURE,ElectroTech Manufacturing,THAILAND,SOUTH AFRICA,36957.05,35469.17,3970.3,9.18,KUEHNE NAGEL,CAPE TOWN,2026-05-17 23:35:56,2026-05-18 00:35:56,2026-05-19 09:35:56,2327.54,6285.53,166.86,DDP,N,N,COMESA,Y,AMZN892906,N
SHIP002405,22EMKIM426254,845270,INDUSTRIAL MACHINE,ElectroTech Manufacturing,EGYPT,UGANDA,59812.85,60653.3,1788.76,4.59,AGILITY LOGISTICS,ALEXANDRIA,2026-01-02 23:35:56,2026-01-03 03:35:56,2026-01-05 22:35:56,4930.2,10358.89,182.05,DAP,N,N,COMESA,Y,AMZN206286,Y
SHIP002406,22EMKIM496936,874541,TYRES,ChemCorp Industries,ANGOLA,TANZANIA,126947.99,188918.83,1717.29,8.6,DHL GLOBAL FORWARDING,PORT ELIZABETH,2026-02-07 23:35:56,2026-02-08 01:35:56,2026-02-12 19:35:56,21754.54,23792.4,157.91,FOB,N,N,NONE,Y,AMZN528119,Y
SHIP002407,22EMKIM429324,399981,PACKAGING MATERIAL,AutoParts International,morocco,NIGERIA,15094.48,15454.22,513.6,5.8,kuehne nagel,CASABLANCA,2026-05-02 23:35:56,2026-05-03 03:35:56,2026-05-04 14:35:56,909.21,2560.59,238.06,DDP,N,N,NONE,Y,AMZN724334,N
SHIP002408,22EMKIM459967,871781,BRAKE SYSTEM,AutoParts International,GERMANY,GHANA,58922.56,61195.61,4585.04,4.07,AGILITY LOGISTICS,MOMBASA,2025-09-17 23:35:56,2025-09-18 03:35:56,2025-09-19 03:35:56,10391.58,11090.26,345.92,DDP,N,N,COMESA,Y,AMZN103405,N
SHIP002409,22EMKIM402746,705149,WINDOW GLASS,Industrial Supply Co,MOZAMBIQUE,KENYA,113060.18,116028.76,2784.95,9.3,KUEHNE NAGEL,LAGOS,2026-02-22 23:35:56,2026-02-23 00:35:56,2026-02-24 19:35:56,9533.92,19615.06,257.03,DDP,N,N,NONE,Y,AMZN958131,N
SHIP002410,22EMKIM489089,705902,MIRRORS,MetalWorks Foundry,CHINA,NIGERIA,127054.21,124659.29,4927.3,16.71,BOLLORE LOGISTICS,MOMBASA ICD,2026-07-11 23:35:56,2026-07-12 01:35:56,2026-07-12 19:35:56,7253.91,21489.3,310.97,FOB,N,N,EAC,Y,AMZN649300,N
SHIP002411,22EMKIM419752,704582,GLASS TUBES,TechGlobal Ltd,CAMEROON,NIGERIA,52176.51,54685.87,2016.07,16.7,PANALPINA, MOMBASA ,2026-05-14 23:35:56,2026-05-15 00:35:56,2026-05-15 15:35:56,2705.45,8781.11,277.85,EXW,N,N,COMESA,Y,AMZN226371,N
SHIP002412,22EMKIM427908,708496,GLASS BOTTLES,ElectroTech Manufacturing,THAILAND,TANZANIA,98024.63,97411.52,4129.17,9.03,KUEHNE NAGEL,ALEXANDRIA,2026-07-22 23:35:56,2026-07-23 00:35:56,2026-07-22 23:35:56,9021.9,17127.44,190.28,EXW,N,N,AFCFTA,Y,AMZN119350,Y
SHIP002413,22EMKIM410548,393452,POLYTHENE BAGS,MediCare Solutions,VIETNAM,NIGERIA,127355.05,126061.18,3472.87,5.72,DHL GLOBAL FORWARDING,ALEXANDRIA,2025-11-24 23:35:56,2025-11-25 04:35:56,2025-11-29 19:35:56,10334.82,22030.38,161.8,DDP,N,N,SADC,Y,AMZN284259,Y
SHIP002414,22EMKIM413452,,LINEN,TechGlobal Ltd,south africa,SOUTH AFRICA,21907.96,22544.93,2376.4,14.18,dhl global forwarding,LAGOS,2026-01-17 23:35:56,2026-01-18 02:35:56,2026-01-22 01:35:56,1513.35,3747.41,166.63,DDP,N,N,COMESA,Y,AMZN592087,Y
SHIP002415,22EMKIM456967,407123,RUBBER HOSES,MetalWorks Foundry,UGANDA,GHANA,85523.21,86462.94,1768.79,14.48,DHL GLOBAL FORWARDING,MOMBASA,2026-08-16 23:35:56,2026-08-17 02:35:56,2026-08-19 14:35:56,6476.07,14719.88,297.6,CFR,N,N,COMESA,Y,AMZN228326,Y
SHIP002416,22EMKIM471008,738446,PIPES,MetalWorks Foundry,SOUTH KOREA,GHANA,46383.35,44255.28,638.18,14.66,KUEHNE NAGEL,ALEXANDRIA,2026-07-03 23:35:56,2026-07-04 01:35:56,2026-07-04 22:35:56,9932.7,9010.57,289.82,CIF,N,N,COMESA,Y,AMZN359940,N
SHIP002417,22EMKIM415236,628182,CARPETS,MediCare Solutions,GERMANY,UGANDA,129820.47,169370.02,116.51,5.77,BOLLORE LOGISTICS,NAIROBI,2026-06-07 23:35:56,2026-06-08 04:35:56,2026-06-09 05:35:56,7007.44,21892.47,218.19,DDP,N,N,SADC,Y,AMZN522837,N
SHIP002418,22EMKIM407617,625955,CARPETS,ElectroTech Manufacturing,VIETNAM,UGANDA,103709.34,105846.08,4056.45,17.7,DHL GLOBAL FORWARDING,CASABLANCA,2026-05-21 23:35:56,2026-05-22 03:35:56,2026-05-22 14:35:56,8645.79,17976.82,167.0,CFR,N,N,COMESA,Y,AMZN321043,N
SHIP002419,22EMKIM474563,309062,LAB REAGENTS,TextileWorld Exports,CHINA,NIGERIA,122352.48,125000.82,1682.41,9.0,AGILITY LOGISTICS,DAR ES SALAAM,2025-12-04 23:35:56,2025-12-05 03:35:56,2025-12-06 11:35:56,8747.09,20975.93,316.91,CIF,N,N,EAC,Y,AMZN835682,N
SHIP002420,22EMKIM406469,621112,TEXTILE FABRIC,MediCare Solutions,COTE DIVOIRE,UGANDA,93341.04,92817.77,45.15,11.09,DHL GLOBAL FORWARDING,DAR ES SALAAM,2025-09-28 23:35:56,2025-09-29 00:35:56,2025-09-29 02:35:56,8140.23,16237.0,198.16,CFR,N,N,SADC,Y,AMZN437486,N
SHIP002421,22EMKIM428587,842324,PUMP,PlastiPack Ltd,usa,UGANDA,131023.12,131626.26,79.29,0.48,expeditors international,LAGOS,2026-06-03 23:35:56,2026-06-04 02:35:56,2026-06-05 04:35:56,7519.26,22166.78,229.79,DDP,N,N,AFCFTA,Y,AMZN818473,N
SHIP002422,22EMKIM491679,404255,CONVEYOR BELTS,Industrial Supply Co,ANGOLA,SOUTH AFRICA,39005.845,78011.69,564.92,1.59,KUEHNE NAGEL,MOMBASA,2026-04-19 23:35:56,2026-04-20 02:35:56,2026-04-21 15:35:56,5333.84,12868.21,285.93,DDP,N,N,NONE,Y,AMZN517327,N
SHIP002423,22EMKIM400941,704021,GLASS BOTTLES,AutoParts International,GHANA,TANZANIA,87123.63,84600.09,2999.89,10.41,KUEHNE NAGEL,CASABLANCA,2025-12-27 23:35:56,2025-12-28 04:35:56,2025-12-28 22:35:56,7185.69,15089.49,156.29,DDP,N,N,EAC,N,AMZN178688,N
SHIP002424,22EMKIM478399,405915,CONVEYOR BELTS,MetalWorks Foundry,INDIA,GHANA,93920.08,139624.29,1248.29,5.9,DHL GLOBAL FORWARDING,MOMBASA,2026-07-27 23:35:56,2026-07-28 00:35:56,2026-07-28 18:35:56,5651.41,15931.44,264.25,EXW,N,N,NONE,Y,AMZN379672,N
SHIP002425,22EMKIM458279,945307,WOODEN FURNITURE,TextileWorld Exports,DRC,NIGERIA,87771.76,122946.1,1467.87,4.88,DHL GLOBAL FORWARDING,LAGOS,2026-05-24 23:35:56,2026-05-25 01:35:56,2026-05-26 17:35:56,6030.73,15008.4,286.92,FOB,N,N,COMESA,Y,AMZN721555,N
SHIP002426,22EMKIM461344,392486,PLASTIC SHEETS,AgriTech Solutions,INDIA,TANZANIA,22078.72,32659.84,4729.97,9.42,BOLLORE LOGISTICS,LAGOS,2026-04-10 23:35:56,2026-04-11 01:35:56,2026-04-15 00:35:56,1945.78,3843.92,305.95,FOB,N,N,COMESA,Y,AMZN922175,Y
SHIP002427,22EMKIM408305,732432,PIPES,ElectroTech Manufacturing,USA,GHANA,28452.01,29215.64,4746.56,13.8,BOLLORE LOGISTICS,TEMA,2025-09-17 23:35:56,2025-09-18 00:35:56,2025-09-18 09:35:56,5668.8,5459.33,398.27,FOB,N,N,COMESA,Y,AMZN423586,N
SHIP002428,22EMKIM447801,623932,GARMENTS,TechGlobal Ltd,GHANA,KENYA,72073.2,69564.97,3048.33,8.39,BOLLORE LOGISTICS,MOMBASA,2026-07-14 23:35:56,2026-07-15 00:35:56,,6465.42,12566.18,326.25,EXW,N,N,EAC,Y,AMZN125823,N
SHIP002429,22EMKIM450664,945924,METAL FURNITURE,TextileWorld Exports,CHINA,NIGERIA,112348.03,115265.69,2719.73,8.88,DHL GLOBAL FORWARDING,MOMBASA,2026-01-11 23:35:56,2026-01-12 01:35:56,2026-01-15 08:35:56,8310.2,19305.32,275.95,DDP,N,N,COMESA,Y,AMZN233041,Y
SHIP002430,22EMKIM403077,395842,PLASTIC SHEETS,AutoParts International,CAMEROON,SOUTH AFRICA,83024.27,113749.86,2718.13,4.05,DHL GLOBAL FORWARDING,LAGOS,2026-03-31 23:35:56,2026-04-01 00:35:56,2026-04-03 21:35:56,6129.71,14264.64,154.21,EXW,N,N,AFCFTA,Y,AMZN943760,Y
SHIP002431,22EMKIM484914,628755,TEXTILE FABRIC,MetalWorks Foundry,NIGERIA,GHANA,25519.07,32536.3,2928.65,2.33,DHL GLOBAL FORWARDING,ABIDJAN,2026-05-31 23:35:56,2026-06-01 02:35:56,2026-06-01 03:35:56,1562.73,4333.09,275.88,EXW,N,N,AFCFTA,Y,AMZN888914,N
SHIP002432,22EMKIM445850,626167,LINEN,TextileWorld Exports,TURKEY,UGANDA,44616.6,42457.48,2509.4,7.27,KUEHNE NAGEL,CASABLANCA,2025-10-26 23:35:56,2025-10-27 00:35:56,2025-10-30 04:35:56,4239.51,7816.98,156.61,FOB,N,N,NONE,Y,AMZN638459,Y
SHIP002433,22EMKIM426828,873490,BATTERY,MetalWorks Foundry,ANGOLA,SOUTH AFRICA,120670.63,123882.63,889.08,19.79,DHL GLOBAL FORWARDING,NAIROBI,2025-11-10 23:35:56,2025-11-11 04:35:56,2025-11-11 05:35:56,27435.97,23697.06,216.48,FOB,N,N,AFCFTA,Y,AMZN744776,N
SHIP002434,22EMKIM424138,626509,LINEN,MetalWorks Foundry,THAILAND,UGANDA,133770.1,134358.48,2255.06,7.45,KUEHNE NAGEL,MOMBASA,2026-06-23 23:35:56,2026-06-24 00:35:56,2026-06-28 19:35:56,8675.72,22791.33,224.39,CIF,N,N,COMESA,Y,AMZN322667,Y
SHIP002435,22EMKIM404086,307057,LAB REAGENTS,Industrial Supply Co,CHINA,UGANDA,25502.65,24927.68,2111.59,1.29,DHL GLOBAL FORWARDING,MOMBASA,2025-10-24 23:35:56,2025-10-25 04:35:56,2025-10-26 14:35:56,1289.26,4286.71,273.25,CFR,Y,Y,EAC,Y,AMZN871738,N
SHIP002436,22EMKIM471606,848230,PUMP,ChemCorp Industries,SOUTH KOREA,TANZANIA,64846.94,66540.6,4910.48,2.71,BOLLORE LOGISTICS,NAIROBI,2025-11-26 23:35:56,2025-11-27 02:35:56,2025-11-28 00:35:56,5997.65,11335.13,396.54,DAP,N,N,NONE,Y,AMZN965097,N
SHIP002437,22EMKIM477502,391377,PLASTIC SHEETS,TechGlobal Ltd,INDIA,GHANA,125954.14,123984.95,1344.15,19.53,DHL GLOBAL FORWARDING,LAGOS,2026-01-02 23:35:56,2026-01-03 00:35:56,2026-01-07 20:35:56,10322.21,21804.22,177.76,CFR,N,N,COMESA,Y,AMZN656289,Y
SHIP002438,22EMKIM436495,945279,MATTRESSES,AutoParts International,UAE,GHANA,125186.41,122702.43,3612.52,18.81,DHL GLOBAL FORWARDING,MOMBASA,2025-09-14 23:35:56,2025-09-15 01:35:56,2025-09-15 20:35:56,7132.41,21171.01,229.87,DAP,N,N,COMESA,Y,AMZN843934,N
SHIP002439,22EMKIM496572,407816,RUBBER SEALS,TextileWorld Exports,,NIGERIA,128849.22,133175.74,4066.4,17.36,DHL GLOBAL FORWARDING,DAR ES SALAAM,2025-10-03 23:35:56,2025-10-04 02:35:56,2025-10-04 23:35:56,11601.4,22472.1,261.12,EXW,N,N,SADC,Y,AMZN297909,N
SHIP002440,22EMKIM406639,705463,MIRRORS,Industrial Supply Co,TURKEY,UGANDA,58678.92,58634.78,722.47,0.52,DHL GLOBAL FORWARDING,LAGOS,2025-09-23 23:35:56,2025-09-24 01:35:56,2025-09-24 19:35:56,5726.34,10304.84,166.71,FOB,N,N,NONE,Y,AMZN121089,N
SHIP002441,22EMKIM498662,302487,MEDICINAL PREPARATIONS,Industrial Supply Co,KENYA,TANZANIA,51978.04,70382.35,1674.59,6.09,DHL GLOBAL FORWARDING,MOMBASA,2026-01-03 23:35:56,2026-01-04 01:35:56,2026-01-05 04:35:56,3716.22,8911.08,225.89,FOB,N,N,NONE,Y,AMZN373430,N
SHIP002442,22EMKIM418812,621344,TEXTILE YARN,MediCare Solutions,MALAYSIA,UGANDA,79472.08,118165.82,4284.16,0.67,EXPEDITORS INTERNATIONAL,ABIDJAN,2026-06-29 23:35:56,2026-06-30 03:35:56,2026-06-30 07:35:56,6568.14,13766.44,274.37,DDP,N,N,NONE,Y,AMZN336700,N
SHIP002443,22EMKIM431334,625820,GARMENTS,MetalWorks Foundry,ZAMBIA,GHANA,114256.63,110934.96,2412.46,6.31,DHL GLOBAL FORWARDING,CASABLANCA,2026-05-25 23:35:56,2026-05-26 03:35:56,2026-05-27 11:35:56,10661.85,19986.96,179.91,CIF,N,N,AFCFTA,Y,AMZN374292,N
SHIP002444,22EMKIM442700,877221,BATTERY,GreenEnergy Systems,KENYA,SOUTH AFRICA,39714.87,40614.89,3606.67,14.62,DHL GLOBAL FORWARDING,DAR ES SALAAM,2026-06-11 23:35:56,2026-06-12 01:35:56,2026-06-12 04:35:56,6436.54,7384.23,226.16,EXW,N,N,COMESA,Y,AMZN957480,N
SHIP002445,22EMKIM409396,949551,MATTRESSES,PharmaLife Sciences,INDIA,UGANDA,7396.91,7094.47,1487.98,0.86,KUEHNE NAGEL,ALEXANDRIA,2025-11-19 23:35:56,2025-11-20 02:35:56,2025-11-21 19:35:56,690.68,1294.01,286.5,CIF,N,N,EAC,Y,AMZN257063,N
SHIP002446,22EMKIM497932,306752,ANTIBIOTICS,PharmaLife Sciences,TANZANIA,UGANDA,9292.87,9414.01,3324.13,19.89,DHL GLOBAL FORWARDING,LAGOS,2026-01-13 23:35:56,2026-01-14 03:35:56,2026-01-13 23:35:56,575.85,1579.0,189.77,DAP,N,N,NONE,Y,AMZN159263,N
SHIP002447,22EMKIM456286,308025,SURGICAL SUPPLIES,GreenEnergy Systems,GHANA,GHANA,16209.52,16465.13,759.3,7.49,EXPEDITORS INTERNATIONAL,ALEXANDRIA,2025-09-17 23:35:56,2025-09-18 03:35:56,2025-09-18 12:35:56,1256.49,2794.56,223.45,DDP,Y,Y,COMESA,Y,AMZN611539,N
SHIP002448,22EMKIM431421,307807,ANTIBIOTICS,AutoParts International,UAE,SOUTH AFRICA,17280.4,16984.29,4617.27,7.91,AGILITY LOGISTICS,LAGOS,2026-01-01 23:35:56,2026-01-02 00:35:56,2026-01-04 06:35:56,1220.21,2960.1,106.22,DDP,Y,Y,AFCFTA,Y,AMZN256453,Y
SHIP002449,22EMKIM400495,629145,CARPETS,PharmaLife Sciences,UAE,KENYA,30413.05,29194.62,2964.86,16.11,DHL GLOBAL FORWARDING, ALEXANDRIA ,2025-11-07 23:35:56,2025-11-08 02:35:56,2025-11-08 15:35:56,1545.14,5113.31,187.07,DDP,N,N,EAC,Y,AMZN918425,N
SHIP002450,22EMKIM454221,305366,LAB REAGENTS,TextileWorld Exports,INDIA,TANZANIA,71580.14,73789.53,756.28,16.07,DHL GLOBAL FORWARDING,CAPE TOWN,2026-04-21 23:35:56,2026-04-22 01:35:56,2026-04-23 00:35:56,5983.85,12410.24,208.43,EXW,N,N,EAC,Y,AMZN240019,N
SHIP002451,22EMKIM408782,703588,GLASS TUBES,TextileWorld Exports,CHINA,GHANA,64954.14,62917.03,4940.08,11.84,BOLLORE LOGISTICS,DURBAN,2026-05-28 23:35:56,2026-05-29 03:35:56,2026-05-30 03:35:56,3710.24,10986.3,375.48,DAP,N,N,SADC,Y,AMZN950750,N
SHIP002452,22EMKIM461040,,BATTERY MODULE,AutoParts International,MOROCCO,NIGERIA,88524.51,119481.13,3768.88,4.49,DHL GLOBAL FORWARDING,TEMA,2026-02-25 23:35:56,2026-02-26 03:35:56,2026-02-27 21:35:56,11438.33,15994.05,190.98,FOB,N,N,COMESA,Y,AMZN140490,N
SHIP002453,22EMKIM457381,302248,SURGICAL SUPPLIES,MetalWorks Foundry,ETHIOPIA,TANZANIA,94279.4,98516.64,4838.09,11.51,KUEHNE NAGEL, ALEXANDRIA ,2025-10-06 23:35:56,2025-10-07 00:35:56,2025-10-07 12:35:56,9938.2,16674.82,263.08,CFR,N,N,SADC,Y,AMZN600525,N
SHIP002454,22EMKIM485322,628573,GARMENTS,ChemCorp Industries,SOUTH AFRICA,SOUTH AFRICA,51805.2,52409.41,4266.24,8.03,DHL GLOBAL FORWARDING,CASABLANCA,2025-12-18 23:35:56,2025-12-19 04:35:56,2025-12-19 03:35:56,3266.43,8811.46,263.64,CIF,N,N,COMESA,Y,AMZN989823,N
SHIP002455,22EMKIM462273,701664,MIRRORS,PharmaLife Sciences,GHANA,KENYA,59355.59,61623.66,1934.56,17.29,DHL GLOBAL FORWARDING,LAGOS,2025-11-24 23:35:56,2025-11-25 01:35:56,2025-11-26 01:35:56,5141.26,10319.5,223.49,DAP,N,N,SADC,Y,AMZN234307,N
SHIP002456,22EMKIM478281,627025,TEXTILE FABRIC,ChemCorp Industries,vietnam,SOUTH AFRICA,106546.47,102260.37,4054.65,17.87,dhl global forwarding,ALEXANDRIA,2026-07-15 23:35:56,2026-07-16 04:35:56,2026-07-16 15:35:56,7774.92,18291.42,287.41,FOB,N,N,COMESA,Y,AMZN591928,N
SHIP002457,22EMKIM438559,709233,MIRRORS,AgriTech Solutions,GERMANY,KENYA,56364.55,58548.95,4529.94,3.67,AGILITY LOGISTICS,ABIDJAN,2026-06-14 23:35:56,2026-06-15 03:35:56,2026-06-16 03:35:56,4374.65,9718.27,101.1,CIF,N,N,COMESA,Y,AMZN415513,N
SHIP002458,22EMKIM495690,622515,LINEN,TextileWorld Exports,ANGOLA,GHANA,59999.97,61886.12,886.07,19.71,DHL GLOBAL FORWARDING,ABIDJAN,2026-02-02 23:35:56,2026-02-03 02:35:56,2026-02-04 02:35:56,3896.12,10223.37,182.76,DDP,N,N,COMESA,Y,AMZN806266,N
SHIP002459,22EMKIM403385,844067,CONVEYOR BELT,PlastiPack Ltd,UAE,TANZANIA,86613.39,112807.13,3413.77,17.8,DHL GLOBAL FORWARDING,CASABLANCA,2026-05-04 23:35:56,2026-05-05 02:35:56,2026-05-06 05:35:56,5695.27,14769.39,232.93,CFR,N,N,NONE,Y,AMZN579215,N
SHIP002460,22EMKIM464240,871787,BRAKE SYSTEM,MediCare Solutions,SENEGAL,UGANDA,49443.8,51038.15,3511.28,8.25,BOLLORE LOGISTICS,CAPE TOWN,2025-09-24 23:35:56,2025-09-25 03:35:56,2025-09-26 03:35:56,11877.22,9811.36,227.69,FOB,N,N,COMESA,Y,AMZN145638,N
SHIP002461,22EMKIM434068,852297,SOLAR PANEL,PlastiPack Ltd,china,SOUTH AFRICA,141245.58,181173.59,157.73,6.28,panalpina,CAPE TOWN,2026-02-27 23:35:56,2026-02-28 03:35:56,2026-03-03 06:35:56,14288.77,24885.5,234.12,CIF,Y,Y,NONE,Y,AMZN273218,Y
SHIP002462,22EMKIM428874,843422,INDUSTRIAL MACHINE,MediCare Solutions,GERMANY,NIGERIA,38258.57,37620.8,1604.3,14.36,KUEHNE NAGEL,MOMBASA,2025-11-20 23:35:56,2025-11-21 04:35:56,2025-11-23 23:35:56,2578.9,6534.0,199.4,DAP,N,N,NONE,Y,AMZN687724,Y
SHIP002463,22EMKIM469277,853895,SOLAR PANEL,MediCare Solutions,drc,GHANA,55925.39,53684.62,4060.51,10.25,dhl global forwarding,DAR ES SALAAM,2026-01-08 23:35:56,2026-01-09 01:35:56,2026-01-10 19:35:56,6668.81,10015.07,278.28,CIF,N,N,SADC,Y,AMZN483984,N
SHIP002464,22EMKIM407073,701349,GLASS TUBES,PlastiPack Ltd,USA,TANZANIA,17491.73,22992.24,1276.99,10.85,KUEHNE NAGEL,NAIROBI,2025-12-05 23:35:56,2025-12-06 03:35:56,2025-12-06 15:35:56,1380.53,3019.56,224.24,DAP,N,N,EAC,Y,AMZN744233,N
SHIP002465,22EMKIM444678,,METAL FURNITURE,TechGlobal Ltd,SENEGAL,GHANA,96845.84,95260.91,3466.16,13.92,BOLLORE LOGISTICS,MOMBASA,2026-07-01 23:35:56,2026-07-02 04:35:56,2026-07-03 07:35:56,9498.81,17015.14,335.34,CFR,N,N,SADC,Y,AMZN753804,N
SHIP002466,22EMKIM440949,708397,GLASS SHEETS,AutoParts International,INDIA,SOUTH AFRICA,30858.13,29594.18,2095.02,13.75,BOLLORE LOGISTICS,TEMA,2026-01-02 23:35:56,2026-01-03 00:35:56,2026-01-03 01:35:56,2573.1,5349.0,403.2,CFR,N,N,AFCFTA,Y,AMZN740083,N
SHIP002467,22EMKIM421917,393184,PACKAGING MATERIAL,MediCare Solutions,VIETNAM,UGANDA,130693.49,126433.77,2624.16,12.35,DHL GLOBAL FORWARDING,MOMBASA,2025-09-20 23:35:56,2025-09-21 02:35:56,,12468.37,22905.9,178.5,DAP,N,N,AFCFTA,Y,AMZN412861,N
SHIP002468,22EMKIM433120,738679,METAL FABRICATIONS,PharmaLife Sciences,TURKEY,KENYA,106387.84,157699.03,2910.17,11.49,DHL GLOBAL FORWARDING,ALEXANDRIA,2026-07-30 23:35:56,2026-07-31 03:35:56,2026-08-03 17:35:56,25155.84,21046.99,176.63,CFR,N,N,AFCFTA,Y,AMZN261316,Y
SHIP002469,22EMKIM434434,,RUBBER SHEETS,AutoParts International,EGYPT,GHANA,6095.83,5866.5,4184.04,9.86,BOLLORE LOGISTICS,LAGOS,2025-09-14 23:35:56,2025-09-15 04:35:56,2025-09-16 01:35:56,441.63,1045.99,322.34,DDP,N,N,NONE,Y,AMZN445731,N
SHIP002470,22EMKIM453694,301091,MEDICINAL PREPARATIONS,GreenEnergy Systems,MOZAMBIQUE,KENYA,113174.62,116170.74,217.18,13.0,DHL GLOBAL FORWARDING,ABIDJAN,2025-10-18 23:35:56,2025-10-19 01:35:56,2025-10-20 14:35:56,8000.06,19387.95,219.7,CFR,Y,Y,NONE,Y,AMZN639243,N
SHIP002471,22EMKIM484589,857720,SWITCHING DEVICE,MetalWorks Foundry,ETHIOPIA,KENYA,18962.08,19902.31,3606.17,2.48,DHL GLOBAL FORWARDING,CASABLANCA,2026-03-24 23:35:56,2026-03-25 03:35:56,2026-03-26 16:35:56,1966.31,3348.54,200.39,DDP,N,N,COMESA,Y,AMZN141530,N
SHIP002472,22EMKIM478209,399762,PVC FILM,ElectroTech Manufacturing,TURKEY,SOUTH AFRICA,146528.7,153741.07,4415.39,2.2,DHL GLOBAL FORWARDING,PORT ELIZABETH,2026-02-23 23:35:56,2026-02-24 04:35:56,2026-02-24 09:35:56,14172.52,25712.2,240.92,CIF,N,N,NONE,Y,AMZN830439,N
